dimension,vertices,max_bit_length,epsilon,time_mosp,time_fptas,eval_mosp,eval_fptas
10,1000,100,0.4,868,21,7452715763409672840883192697,7452715763409672840883192697
10,1000,100,0.4,866,33,42978831093154216378524088766,42978831093154216378524088766
10,1000,100,0.4,895,37,42978831093154216378524088766,42978831093154216378524088766
10,1000,100,0.4,890,37,40051554387639605693700786744,40051554387639605693700786744
10,1000,100,0.4,955,134,343339764590749973282692659704,343339764590749973282692659704
10,1000,50,0.4,1085,62,241840183871268,241840183871268
10,1000,50,0.4,1098,154,291381652824924,291381652824924
10,1000,50,0.4,1083,297,417538965284633,417538965284633
10,1000,50,0.4,1108,138,236115603577414,236115603577414
10,1000,50,0.4,1121,160,241840062582727,241840062582727
10,1000,50,0.4,1148,968,868203081418226,868203081418226
10,1000,50,0.4,1041,168,335409774351368,335409774351368
10,1000,50,0.4,1098,150,428222961791963,428222961791963
10,1000,50,0.4,1131,23,108648217817384,108648217817384
10,1000,50,0.4,1090,983,362584063866829,362584063866829
10,1000,500,0.8,929,30,9151886814776915725756659504033833325728222628098933192128956011818059342550009428695114617378483130428445481578711653565116149261479130661930406,9151886814776915725756659504033833325728222628098933192128956011818059342550009428695114617378483130428445481578711653565116149261479130661930406
10,1000,500,0.8,899,49,5458230129240467647349770710077199171618798587576494615310913942871066048680397142468488520259841716039371458750692987636537808070059059510556785069,5458230129240467647349770710077199171618798587576494615310913942871066048680397142468488520259841716039371458750692987636537808070059059510556785069
10,1000,500,0.8,894,20,3683541829625748061283244350782748957475796127027353088917004826273002435596500953102314451823520191662332359824271132392886309908363052299919,3683541829625748061283244350782748957475796127027353088917004826273002435596500953102314451823520191662332359824271132392886309908363052299919
10,1000,500,0.8,899,21,1298942487549761146326480780153640866849928237307894870277841629044571055047424262819745653974204585918565414000502513170990992838379040067,1298942487549761146326480780153640866849928237307894870277841629044571055047424262819745653974204585918565414000502513170990992838379040067
10,1000,500,0.8,891,36,107176517796865583735118201383688198210647230436078398919986165015874190509291253588669717138288351727192744802537786951630872481807816370944662769,107176517796865583735118201383688198210647230436078398919986165015874190509291253588669717138288351727192744802537786951630872481807816370944662769
10,1000,500,0.8,937,37,51789555720321400890648835906720371058823782634557245128557344280660056115592902596413972151185703130744639623053128381812060513858392028708749997,51789555720321400890648835906720371058823782634557245128557344280660056115592902596413972151185703130744639623053128381812060513858392028708749997
10,1000,500,0.8,978,21,19252646756664900752760473490680450378894347094052955327748491581427544197245213734360989624600729665130700953397620205949109547626867620220033,19252646756664900752760473490680450378894347094052955327748491581427544197245213734360989624600729665130700953397620205949109547626867620220033
10,1000,500,0.8,956,16,1298942487549761146326480780153640866848265757226251327924571223060224920564615260400801051290686927394717768083093854865435073346898826178,1298942487549761146326480780153640866848265757226251327924571223060224920564615260400801051290686927394717768083093854865435073346898826178
10,1000,500,0.8,960,56,176348946620503303869185873971146639888190434342158442838162096743769461132571024494989925293701985920454743775188890139024929718857419579788328114942,176348946620503303869185873971146639888190434342158442838162096743769461132571024494989925293701985920454743775188890139024929718857419579788328114942
10,1000,500,0.8,935,27,41155156218847945484824255510573217137395463403540383932479858655286842805458510277933449880858335859770440362894593808141714511436847068409751,41155156218847945484824255510573217137395463403540383932479858655286842805458510277933449880858335859770440362894593808141714511436847068409751
10,1000,450,0.8,1170,31,13340588589716341922161544992570297333728884350055247579758318796525246022174866085081478907339985592455615289882800382885378440272,13340588589716341922161544992570297333728884350055247579758318796525246022174866085081478907339985592455615289882800382885378440272
10,1000,450,0.8,1169,30,5346632027607211742016934191349641745336474561335040182223339800428867208320730962500340280953072231053863936901999323796923642138,5346632027607211742016934191349641745336474561335040182223339800428867208320730962500340280953072231053863936901999323796923642138
10,1000,450,0.8,1188,59,2642756827704097581904947701510494429004999763092699063332089086709590976966080035518468624467180758052406740683616470221478184762150202,2642756827704097581904947701510494429004999763092699063332089086709590976966080035518468624467180758052406740683616470221478184762150202
10,1000,450,0.8,1193,53,68952855962734141581082882942790245244499059064193587770087416646961878336834025804033162264927890822617870684765819651239504619950728,68952855962734141581082882942790245244499059064193587770087416646961878336834025804033162264927890822617870684765819651239504619950728
10,1000,450,0.8,1211,25,339565894578199813096257709639448351681783315171636936064869711901187999825148707314688387982157579504484514232122170598367324125,339565894578199813096257709639448351681783315171636936064869711901187999825148707314688387982157579504484514232122170598367324125
10,1000,450,0.8,1192,23,4057297737667344003896803094669173085984034966952299821947587401573535085704642193365561826177305131750636351158652234224363,4057297737667344003896803094669173085984034966952299821947587401573535085704642193365561826177305131750636351158652234224363
10,1000,450,0.8,1170,17,498831308180534941107552030543565698651091211108814017128831549216886211598391787092655032349555101986046756506884698084754,498831308180534941107552030543565698651091211108814017128831549216886211598391787092655032349555101986046756506884698084754
10,1000,450,0.8,1182,24,1390723510101536346008623845487106624109289183752582414946792941556269470858431018875655342458877622689817522010802456678783966,1390723510101536346008623845487106624109289183752582414946792941556269470858431018875655342458877622689817522010802456678783966
10,1000,450,0.8,1281,26,115909283226059954752528277064605902975501951061196404295324573173315943130994018045711600174326568988972044318232532663512916833,115909283226059954752528277064605902975501951061196404295324573173315943130994018045711600174326568988972044318232532663512916833
10,1000,450,0.8,1207,23,81993189412707147641148650540985243771423598968534235058655406695273594474138612707927091598540457397000568912948642975907450210,81993189412707147641148650540985243771423598968534235058655406695273594474138612707927091598540457397000568912948642975907450210
10,1000,400,0.8,611,19,6592207141579834013109433400701705685490723783493801510312960057136242561894522807762231661579889371051253343,6592207141579834013109433400701705685490723783493801510312960057136242561894522807762231661579889371051253343
10,1000,400,0.8,573,61,1100654020201257957775357080274850431865354164749807299254343244421434384873433138023359749031953290290485515453359335666,1100654020201257957775357080274850431865354164749807299254343244421434384873433138023359749031953290290485515453359335666
10,1000,400,0.8,611,37,2141176396052633255237724412380604490531141592472123189558134126039070647178764244176232339065552977316473105638214520,2141176396052633255237724412380604490531141592472123189558134126039070647178764244176232339065552977316473105638214520
10,1000,400,0.8,612,21,6592207141579834013109433400701705901467021225765400534721811118686068744843261288640006633659028201248885630,6592207141579834013109433400701705901467021225765400534721811118686068744843261288640006633659028201248885630
10,1000,400,0.8,597,19,167612728916676813269008811720765040216603782774895495963002243151421843508568390207305716727279048,167612728916676813269008811720765040216603782774895495963002243151421843508568390207305716727279048
10,1000,400,0.8,658,26,55553763098207689950776590788840055907584327618808145225417310657541660974655981949700597077406052801285453737670962,55553763098207689950776590788840055907584327618808145225417310657541660974655981949700597077406052801285453737670962
10,1000,400,0.8,587,31,850346750800313609422287721261549796615815785979514318632773331847333812270316262056295605255876420724910881976436420,850346750800313609422287721261549796615815785979514318632773331847333812270316262056295605255876420724910881976436420
10,1000,400,0.8,624,19,6592207141579834013109433400701705901467021225765400534717679775542205809243470213275424733213045905160983082,6592207141579834013109433400701705901467021225765400534717679775542205809243470213275424733213045905160983082
