dimension, vertices, ave_degree, maxBitLength, epsilon, mosp, fptas_mosp, diff_cost
6, 800, 4, 400, 0.15, 198, 15, 0
6, 800, 4, 400, 0.15, 188, 12, 0
6, 800, 4, 400, 0.15, 276, 9, 0
6, 800, 4, 400, 0.15, 161, 18, 0
6, 800, 4, 400, 0.15, 112, 10, 0
6, 800, 4, 400, 0.15, 144, 19, 0
6, 800, 4, 400, 0.15, 177, 22, 0
6, 800, 4, 400, 0.15, 178, 23, 0
6, 800, 4, 400, 0.15, 193, 16, 0
6, 800, 4, 400, 0.15, 199, 17, 0
6, 800, 4, 400, 0.15, 208, 11, 0
6, 800, 4, 400, 0.15, 246, 20, 0
6, 800, 4, 400, 0.15, 193, 30, 0
6, 800, 4, 400, 0.15, 175, 13, 0
6, 800, 4, 400, 0.15, 217, 13, 0
6, 800, 4, 400, 0.15, 211, 22, 0
6, 800, 4, 400, 0.15, 195, 21, 0
6, 800, 4, 400, 0.2, 164, 13, 0
6, 800, 4, 400, 0.2, 171, 12, 0
6, 800, 4, 400, 0.2, 238, 15, 0
6, 800, 4, 400, 0.2, 170, 14, 0
6, 800, 4, 400, 0.2, 182, 10, 0
6, 800, 4, 400, 0.2, 205, 18, 0
6, 800, 4, 400, 0.2, 141, 17, 0
6, 800, 4, 400, 0.2, 197, 20, 0
6, 800, 4, 400, 0.2, 135, 10, 0
6, 800, 4, 400, 0.2, 138, 20, 0
6, 800, 4, 400, 0.2, 195, 15, 0
6, 800, 4, 400, 0.2, 133, 11, 0
6, 800, 4, 400, 0.2, 200, 14, 0
6, 800, 4, 400, 0.2, 226, 17, 0
6, 800, 4, 400, 0.2, 170, 17, 0
6, 800, 4, 400, 0.2, 222, 13, 0
6, 800, 4, 400, 0.2, 184, 13, 0
6, 800, 4, 400, 0.2, 183, 10, 0
6, 800, 4, 400, 0.2, 203, 21, 0
6, 800, 4, 400, 0.2, 179, 19, 0
6, 800, 4, 400, 0.25, 248, 25, 0
6, 800, 4, 400, 0.25, 111, 8, 0
6, 800, 4, 400, 0.25, 154, 9, 0
6, 800, 4, 400, 0.25, 156, 8, 0
6, 800, 4, 400, 0.25, 149, 21, 0
6, 800, 4, 400, 0.25, 255, 9, 0
6, 800, 4, 400, 0.25, 152, 10, 0
6, 800, 4, 400, 0.25, 160, 12, 0
6, 800, 4, 400, 0.25, 239, 25, 0
6, 800, 4, 400, 0.25, 152, 15, 0
6, 800, 4, 400, 0.25, 151, 25, 0
6, 800, 4, 400, 0.25, 139, 11, 0
6, 800, 4, 400, 0.25, 134, 15, 113981711403164511462877905035563647505070285032456957807769949250469501584634738071995391884252
6, 800, 4, 400, 0.25, 166, 10, 0
6, 800, 4, 400, 0.25, 195, 20, 0
6, 800, 4, 400, 0.25, 171, 9, 0
6, 800, 4, 400, 0.25, 164, 19, 415905830688851296492159511777195856831624483458960810855684304699104494497077950605563837153
6, 800, 4, 400, 0.25, 156, 11, 0
6, 800, 4, 400, 0.25, 277, 20, 0
6, 800, 4, 400, 0.25, 249, 11, 0
6, 800, 4, 200, 0.05, 202, 29, 0
6, 800, 4, 200, 0.05, 191, 15, 0
6, 800, 4, 200, 0.05, 166, 10, 0
6, 800, 4, 200, 0.05, 133, 10, 0
6, 800, 4, 200, 0.05, 177, 12, 0
6, 800, 4, 200, 0.05, 117, 17, 0
6, 800, 4, 200, 0.05, 132, 10, 0
6, 800, 4, 200, 0.05, 156, 19, 0
6, 800, 4, 200, 0.05, 202, 27, 0
6, 800, 4, 200, 0.05, 116, 8, 0
6, 800, 4, 200, 0.05, 164, 28, 0
6, 800, 4, 200, 0.05, 204, 36, 0
6, 800, 4, 200, 0.05, 220, 17, 0
6, 800, 4, 200, 0.05, 194, 33, 0
6, 800, 4, 200, 0.05, 104, 10, 0
6, 800, 4, 200, 0.05, 185, 26, 0
6, 800, 4, 200, 0.05, 163, 30, 0
6, 800, 4, 200, 0.05, 136, 19, 0
6, 800, 4, 200, 0.05, 102, 9, 0
6, 800, 4, 200, 0.05, 216, 25, 0
6, 800, 4, 200, 0.1, 171, 13, 0
6, 800, 4, 200, 0.1, 164, 10, 0
6, 800, 4, 200, 0.1, 150, 12, 1401519742737534563501053566547258647200654565541588
6, 800, 4, 200, 0.1, 139, 11, 0
6, 800, 4, 200, 0.1, 170, 9, 0
6, 800, 4, 200, 0.1, 193, 19, 0
6, 800, 4, 200, 0.1, 169, 12, 0
6, 800, 4, 200, 0.1, 136, 14, 0
6, 800, 4, 200, 0.1, 131, 10, 0
6, 800, 4, 200, 0.1, 120, 16, 0
6, 800, 4, 200, 0.1, 139, 44, 0
6, 800, 4, 200, 0.1, 219, 32, 0
6, 800, 4, 200, 0.1, 81, 30, 0
6, 800, 4, 200, 0.1, 112, 29, 0
6, 800, 4, 200, 0.1, 142, 12, 0
6, 800, 4, 200, 0.1, 174, 47, 0
6, 800, 4, 200, 0.1, 147, 15, 0
6, 800, 4, 200, 0.1, 210, 9, 0
6, 800, 4, 200, 0.1, 155, 9, 0
6, 800, 4, 200, 0.1, 204, 10, 0
6, 800, 4, 200, 0.15, 155, 10, 0
6, 800, 4, 200, 0.15, 125, 11, 0
6, 800, 4, 200, 0.15, 149, 8, 0
6, 800, 4, 200, 0.15, 161, 22, 0
6, 800, 4, 200, 0.15, 201, 35, 0
6, 800, 4, 200, 0.15, 196, 14, 0
6, 800, 4, 200, 0.15, 187, 32, 0
6, 800, 4, 200, 0.15, 149, 9, 0
6, 800, 4, 200, 0.15, 121, 35, 0
6, 800, 4, 200, 0.15, 220, 33, 0
6, 800, 4, 200, 0.15, 150, 23, 0
6, 800, 4, 200, 0.15, 187, 12, 0
6, 800, 4, 200, 0.15, 157, 21, 0
6, 800, 4, 200, 0.15, 91, 9, 0
6, 800, 4, 200, 0.15, 201, 9, 0
6, 800, 4, 200, 0.15, 195, 20, 7263985435820000872651529679978415689011729015373549
6, 800, 4, 200, 0.15, 146, 17, 0
6, 800, 4, 200, 0.15, 215, 16, 0
6, 800, 4, 200, 0.15, 217, 11, 0
6, 800, 4, 200, 0.15, 147, 27, 0
6, 800, 4, 200, 0.2, 160, 13, 0
6, 800, 4, 200, 0.2, 117, 14, 0
6, 800, 4, 200, 0.2, 103, 14, 0
6, 800, 4, 200, 0.2, 248, 22, 0
6, 800, 4, 200, 0.2, 168, 20, 0
6, 800, 4, 200, 0.2, 133, 21, 0
6, 800, 4, 200, 0.2, 186, 31, 0
6, 800, 4, 200, 0.2, 130, 33, 2197383108839468209327665211578155119301330448483045825
6, 800, 4, 200, 0.2, 164, 30, 0
6, 800, 4, 200, 0.2, 99, 8, 0
6, 800, 4, 200, 0.2, 244, 17, 0
6, 800, 4, 200, 0.2, 127, 14, 0
6, 800, 4, 200, 0.2, 157, 33, 0
6, 800, 4, 200, 0.2, 193, 11, 0
6, 800, 4, 200, 0.2, 146, 9, 0
6, 800, 4, 200, 0.2, 192, 11, 0
6, 800, 4, 200, 0.2, 175, 34, 0
6, 800, 4, 200, 0.2, 183, 27, 0
6, 800, 4, 200, 0.2, 143, 10, 0
6, 800, 4, 200, 0.2, 154, 21, 0
6, 800, 4, 200, 0.25, 121, 33, 0
6, 800, 4, 200, 0.25, 193, 19, 0
6, 800, 4, 200, 0.25, 134, 9, 0
6, 800, 4, 200, 0.25, 127, 22, 0
6, 800, 4, 200, 0.25, 183, 8, 0
6, 800, 4, 200, 0.25, 159, 35, 0
6, 800, 4, 200, 0.25, 119, 11, 0
6, 800, 4, 200, 0.25, 152, 29, 0
6, 800, 4, 200, 0.25, 163, 12, 0
6, 800, 4, 200, 0.25, 153, 21, 0
6, 800, 4, 200, 0.25, 185, 12, 0
6, 800, 4, 200, 0.25, 139, 9, 0
6, 800, 4, 200, 0.25, 193, 18, 122409702848760880482062496354688566119505928861950
6, 800, 4, 200, 0.25, 199, 16, 0
6, 800, 4, 200, 0.25, 144, 12, 0
6, 800, 4, 200, 0.25, 145, 24, 0
6, 800, 4, 200, 0.25, 171, 15, 0
6, 800, 4, 200, 0.25, 129, 8, 0
6, 800, 4, 200, 0.25, 154, 20, 0
6, 800, 4, 200, 0.25, 167, 11, 0
6, 800, 3, 800, 0.05, 38, 16, 0
6, 800, 3, 800, 0.05, 43, 18, 0
6, 800, 3, 800, 0.05, 48, 12, 0
6, 800, 3, 800, 0.05, 55, 7, 0
6, 800, 3, 800, 0.05, 65, 10, 5749717778546022296910236463194961592020231966739012960757155469860905091440788657296195117778126812515
6, 800, 3, 800, 0.05, 52, 15, 0
6, 800, 3, 800, 0.05, 50, 15, 0
6, 800, 3, 800, 0.05, 53, 8, 0
6, 800, 3, 800, 0.05, 40, 11, 0
6, 800, 3, 800, 0.05, 46, 13, 0
6, 800, 3, 800, 0.05, 46, 8, 0
6, 800, 3, 800, 0.05, 37, 11, 0
6, 800, 3, 800, 0.05, 50, 12, 0
6, 800, 3, 800, 0.05, 55, 13, 0
6, 800, 3, 800, 0.05, 72, 17, 0
6, 800, 3, 800, 0.05, 52, 16, 25165139014206121179522723420500280773353561697937585650084503276535770917055332773197678213143133351959087101669912087553350282486666940997360147456355170140527038266467331044052341074748092309728322194830326198247122440698214
6, 800, 3, 800, 0.05, 51, 9, 0
6, 800, 3, 800, 0.05, 55, 10, 0
6, 800, 3, 800, 0.05, 46, 18, 0
6, 800, 3, 800, 0.05, 42, 7, 0
6, 800, 3, 800, 0.1, 51, 17, 0
6, 800, 3, 800, 0.1, 49, 12, 0
6, 800, 3, 800, 0.1, 41, 13, 0
6, 800, 3, 800, 0.1, 47, 15, 0
6, 800, 3, 800, 0.1, 36, 19, 200943831429196724651080667122665884318565005936769746661955970241398083932427805243394259726466243720566067028409942287018556598358694477694137904348192096020796525731806853903002779997055928759072016622
6, 800, 3, 800, 0.1, 51, 9, 0
6, 800, 3, 800, 0.1, 44, 8, 0
6, 800, 3, 800, 0.1, 44, 8, 0
6, 800, 3, 800, 0.1, 46, 17, 0
6, 800, 3, 800, 0.1, 65, 11, 0
6, 800, 3, 800, 0.1, 37, 13, 0
6, 800, 3, 800, 0.1, 56, 8, 0
6, 800, 3, 800, 0.1, 51, 12, 0
6, 800, 3, 800, 0.1, 51, 6, 0
6, 800, 3, 800, 0.1, 57, 16, 0
6, 800, 3, 800, 0.1, 49, 15, 0
6, 800, 3, 800, 0.1, 33, 10, 0
6, 800, 3, 800, 0.1, 42, 16, 0
6, 800, 3, 800, 0.1, 62, 19, 0
6, 800, 3, 800, 0.1, 68, 22, 0
6, 800, 3, 800, 0.15, 40, 10, 0
6, 800, 3, 800, 0.15, 57, 12, 0
6, 800, 3, 800, 0.15, 46, 20, 0
6, 800, 3, 800, 0.15, 40, 13, 0
6, 800, 3, 800, 0.15, 50, 17, 0
6, 800, 3, 800, 0.15, 59, 12, 0
6, 800, 3, 800, 0.15, 47, 9, 0
6, 800, 3, 800, 0.15, 43, 13, 0
6, 800, 3, 800, 0.15, 39, 15, 0
6, 800, 3, 800, 0.15, 55, 8, 0
6, 800, 3, 800, 0.15, 41, 19, 0
6, 800, 3, 800, 0.15, 48, 9, 0
6, 800, 3, 800, 0.15, 45, 17, 0
6, 800, 3, 800, 0.15, 44, 20, 0
6, 800, 3, 800, 0.15, 44, 18, 0
6, 800, 3, 800, 0.15, 52, 17, 0
6, 800, 3, 800, 0.15, 48, 11, 0
6, 800, 3, 800, 0.15, 54, 9, 0
6, 800, 3, 800, 0.15, 40, 11, 0
6, 800, 3, 800, 0.15, 48, 9, 0
6, 800, 3, 800, 0.2, 61, 15, 57183761245824498101221823801936686647139498419164549738807753869170312162766469306802736769534833471602470284204456856320465271972414152637749916515205684061192986754906730108932297848702
6, 800, 3, 800, 0.2, 52, 22, 0
6, 800, 3, 800, 0.2, 39, 20, 0
6, 800, 3, 800, 0.2, 67, 8, 0
6, 800, 3, 800, 0.2, 42, 9, 16575048396871136307396530604425077061310999808760933087792881529116064175692222346603519677503009577194390501416265013051513750223647149264650313345417222575542273305371969624073726342972435872079803805021813
6, 800, 3, 800, 0.2, 51, 8, 0
6, 800, 3, 800, 0.2, 46, 18, 0
6, 800, 3, 800, 0.2, 30, 12, 0
6, 800, 3, 800, 0.2, 47, 8, 0
6, 800, 3, 800, 0.2, 38, 12, 0
6, 800, 3, 800, 0.2, 47, 13, 0
6, 800, 3, 800, 0.2, 51, 10, 0
6, 800, 3, 800, 0.2, 61, 13, 0
6, 800, 3, 800, 0.2, 62, 24, 0
6, 800, 3, 800, 0.2, 52, 17, 0
6, 800, 3, 800, 0.2, 71, 15, 0
6, 800, 3, 800, 0.2, 49, 14, 0
6, 800, 3, 800, 0.2, 37, 9, 0
6, 800, 3, 800, 0.2, 34, 8, 0
6, 800, 3, 800, 0.2, 45, 16, 0
6, 800, 3, 800, 0.25, 47, 9, 0
6, 800, 3, 800, 0.25, 44, 16, 13894378484245414882532831484367904447064373033959503993926777296390597373342627394755590842410633575431846551207017237416098904902017059204378232274835171928442732760869264551797612208854304827140360382129791652559521561521651
6, 800, 3, 800, 0.25, 41, 20, 0
6, 800, 3, 800, 0.25, 47, 9, 0
6, 800, 3, 800, 0.25, 56, 8, 0
6, 800, 3, 800, 0.25, 46, 30, 0
6, 800, 3, 800, 0.25, 35, 19, 16399383531294392233620981696657470352507133301936868524032468721927360501590976594686072843103039005351966095534108316645098414243425041032940581260975519387209944951536044216618014446972135351207399565221915244831
6, 800, 3, 800, 0.25, 35, 12, 0
6, 800, 3, 800, 0.25, 71, 8, 0
6, 800, 3, 800, 0.25, 49, 13, 0
6, 800, 3, 800, 0.25, 46, 18, 0
6, 800, 3, 800, 0.25, 40, 11, 0
6, 800, 3, 800, 0.25, 56, 10, 0
6, 800, 3, 800, 0.25, 41, 10, 57406651713839207417075992144298484267937793005119019375051671004730840558067420689421174986319699138628191792286302742168488357468968565371217
6, 800, 3, 800, 0.25, 62, 18, 0
6, 800, 3, 800, 0.25, 77, 8, 0
6, 800, 3, 800, 0.25, 53, 11, 0
6, 800, 3, 800, 0.25, 42, 19, 0
6, 800, 3, 800, 0.25, 48, 12, 0
6, 800, 3, 800, 0.25, 40, 13, 0
6, 800, 3, 600, 0.05, 40, 8, 0
6, 800, 3, 600, 0.05, 33, 19, 0
6, 800, 3, 600, 0.05, 35, 19, 0
6, 800, 3, 600, 0.05, 55, 12, 0
6, 800, 3, 600, 0.05, 34, 19, 0
6, 800, 3, 600, 0.05, 52, 10, 0
6, 800, 3, 600, 0.05, 45, 18, 0
6, 800, 3, 600, 0.05, 43, 20, 0
6, 800, 3, 600, 0.05, 48, 18, 0
6, 800, 3, 600, 0.05, 43, 23, 0
6, 800, 3, 600, 0.05, 47, 13, 0
6, 800, 3, 600, 0.05, 38, 21, 0
6, 800, 3, 600, 0.05, 43, 7, 0
6, 800, 3, 600, 0.05, 63, 20, 0
6, 800, 3, 600, 0.05, 47, 25, 0
6, 800, 3, 600, 0.05, 43, 15, 0
6, 800, 3, 600, 0.05, 51, 11, 0
6, 800, 3, 600, 0.05, 42, 11, 36314635765490284963978285958934674930113569369362839506486582904724449337666918582119101596865204984408538019289331866101334566829992697591994260566455092338953772
6, 800, 3, 600, 0.05, 37, 14, 0
6, 800, 3, 600, 0.05, 39, 13, 0
6, 800, 3, 600, 0.1, 37, 21, 0
6, 800, 3, 600, 0.1, 46, 8, 0
6, 800, 3, 600, 0.1, 59, 21, 0
6, 800, 3, 600, 0.1, 43, 9, 0
6, 800, 3, 600, 0.1, 48, 17, 0
6, 800, 3, 600, 0.1, 57, 17, 0
6, 800, 3, 600, 0.1, 46, 18, 1173995510364288839803212979815879644235267542754283157762746588253675717009862220253123461588954737918964159705179790451755928086937372206928453537848440765892412
6, 800, 3, 600, 0.1, 43, 13, 0
6, 800, 3, 600, 0.1, 40, 16, 0
6, 800, 3, 600, 0.1, 48, 9, 0
6, 800, 3, 600, 0.1, 41, 11, 0
6, 800, 3, 600, 0.1, 35, 20, 0
6, 800, 3, 600, 0.1, 59, 19, 0
6, 800, 3, 600, 0.1, 41, 8, 0
6, 800, 3, 600, 0.1, 61, 8, 0
6, 800, 3, 600, 0.1, 49, 14, 0
6, 800, 3, 600, 0.1, 56, 14, 0
6, 800, 3, 600, 0.1, 43, 19, 0
6, 800, 3, 600, 0.1, 50, 10, 0
6, 800, 3, 600, 0.1, 43, 7, 0
6, 800, 3, 600, 0.15, 50, 8, 0
6, 800, 3, 600, 0.15, 52, 7, 0
6, 800, 3, 600, 0.15, 66, 12, 0
6, 800, 3, 600, 0.15, 43, 11, 0
6, 800, 3, 600, 0.15, 53, 8, 0
6, 800, 3, 600, 0.15, 58, 24, 0
6, 800, 3, 600, 0.15, 63, 10, 0
6, 800, 3, 600, 0.15, 36, 15, 0
6, 800, 3, 600, 0.15, 41, 7, 0
6, 800, 3, 600, 0.15, 39, 11, 0
6, 800, 3, 600, 0.15, 52, 16, 0
6, 800, 3, 600, 0.15, 32, 7, 0
6, 800, 3, 600, 0.15, 46, 11, 0
6, 800, 3, 600, 0.15, 42, 20, 0
6, 800, 3, 600, 0.15, 64, 18, 0
6, 800, 3, 600, 0.15, 43, 21, 0
6, 800, 3, 600, 0.15, 48, 21, 0
6, 800, 3, 600, 0.15, 46, 15, 0
6, 800, 3, 600, 0.15, 34, 12, 0
6, 800, 3, 600, 0.15, 54, 15, 0
6, 800, 3, 600, 0.2, 46, 20, 0
6, 800, 3, 600, 0.2, 60, 10, 0
6, 800, 3, 600, 0.2, 39, 9, 0
6, 800, 3, 600, 0.2, 40, 11, 0
6, 800, 3, 600, 0.2, 43, 8, 0
6, 800, 3, 600, 0.2, 54, 7, 0
6, 800, 3, 600, 0.2, 46, 10, 0
6, 800, 3, 600, 0.2, 49, 13, 0
6, 800, 3, 600, 0.2, 42, 10, 0
6, 800, 3, 600, 0.2, 35, 7, 0
6, 800, 3, 600, 0.2, 49, 8, 0
6, 800, 3, 600, 0.2, 60, 12, 0
6, 800, 3, 600, 0.2, 56, 12, 0
6, 800, 3, 600, 0.2, 31, 8, 0
6, 800, 3, 600, 0.2, 39, 8, 0
6, 800, 3, 600, 0.2, 39, 17, 0
6, 800, 3, 600, 0.2, 46, 8, 0
6, 800, 3, 600, 0.2, 40, 25, 46149439514664868226478972721635923067091329289372253740842549539456430823009565980101756366353086332469339231030679353481715038198190966138357619905
6, 800, 3, 600, 0.2, 50, 15, 0
6, 800, 3, 600, 0.2, 41, 17, 0
6, 800, 3, 600, 0.25, 52, 14, 0
6, 800, 3, 600, 0.25, 37, 8, 0
6, 800, 3, 600, 0.25, 35, 20, 0
6, 800, 3, 600, 0.25, 38, 17, 0
6, 800, 3, 600, 0.25, 51, 13, 0
6, 800, 3, 600, 0.25, 29, 10, 136039079193054138481646781010346908183821783816359574365362452448882310512770690721770358492740675608552141040403715288025696894769339296882994237538269
6, 800, 3, 600, 0.25, 45, 11, 0
6, 800, 3, 600, 0.25, 70, 16, 0
6, 800, 3, 600, 0.25, 40, 22, 0
6, 800, 3, 600, 0.25, 52, 9, 0
6, 800, 3, 600, 0.25, 64, 12, 0
6, 800, 3, 600, 0.25, 42, 9, 0
6, 800, 3, 600, 0.25, 46, 12, 0
6, 800, 3, 600, 0.25, 59, 8, 0
6, 800, 3, 600, 0.25, 37, 21, 0
6, 800, 3, 600, 0.25, 38, 15, 0
6, 800, 3, 600, 0.25, 63, 8, 0
6, 800, 3, 600, 0.25, 47, 20, 0
6, 800, 3, 600, 0.25, 41, 19, 0
6, 800, 3, 600, 0.25, 55, 14, 0
6, 800, 3, 400, 0.05, 45, 9, 0
6, 800, 3, 400, 0.05, 55, 21, 0
6, 800, 3, 400, 0.05, 38, 14, 0
6, 800, 3, 400, 0.05, 38, 7, 0
6, 800, 3, 400, 0.05, 55, 16, 0
6, 800, 3, 400, 0.05, 64, 18, 3085678636666898293097116665449338766897890495881497187218175989796635603939945664129998575409451620426455
6, 800, 3, 400, 0.05, 42, 15, 0
6, 800, 3, 400, 0.05, 38, 15, 0
6, 800, 3, 400, 0.05, 43, 6, 0
6, 800, 3, 400, 0.05, 39, 9, 0
6, 800, 3, 400, 0.05, 45, 16, 35051432483678971585200307420115228462447638049075520981215571534757850440891807230994261081003063337662602
6, 800, 3, 400, 0.05, 37, 20, 0
6, 800, 3, 400, 0.05, 49, 19, 0
6, 800, 3, 400, 0.05, 49, 14, 0
6, 800, 3, 400, 0.05, 58, 8, 0
6, 800, 3, 400, 0.05, 58, 18, 0
6, 800, 3, 400, 0.05, 43, 9, 0
6, 800, 3, 400, 0.05, 44, 17, 0
6, 800, 3, 400, 0.05, 48, 15, 0
6, 800, 3, 400, 0.05, 45, 8, 0
6, 800, 3, 400, 0.1, 40, 7, 0
6, 800, 3, 400, 0.1, 44, 20, 0
6, 800, 3, 400, 0.1, 53, 15, 0
6, 800, 3, 400, 0.1, 41, 8, 0
6, 800, 3, 400, 0.1, 49, 19, 0
6, 800, 3, 400, 0.1, 41, 11, 0
6, 800, 3, 400, 0.1, 41, 9, 689351863573480787091238552638110246440026235406346151549033897554155656080674759715
6, 800, 3, 400, 0.1, 54, 16, 0
6, 800, 3, 400, 0.1, 43, 6, 0
6, 800, 3, 400, 0.1, 61, 18, 0
6, 800, 3, 400, 0.1, 49, 8, 0
6, 800, 3, 400, 0.1, 35, 12, 0
6, 800, 3, 400, 0.1, 43, 12, 944044300269536225091541737222075891465201298193157165351714832167045860973213896534334103024355654244890
6, 800, 3, 400, 0.1, 52, 9, 0
6, 800, 3, 400, 0.1, 33, 22, 0
6, 800, 3, 400, 0.1, 47, 30, 0
6, 800, 3, 400, 0.1, 61, 22, 0
6, 800, 3, 400, 0.1, 43, 14, 0
6, 800, 3, 400, 0.1, 54, 19, 0
6, 800, 3, 400, 0.1, 75, 11, 0
6, 800, 3, 400, 0.15, 44, 22, 0
6, 800, 3, 400, 0.15, 44, 17, 0
6, 800, 3, 400, 0.15, 44, 9, 0
6, 800, 3, 400, 0.15, 48, 20, 0
6, 800, 3, 400, 0.15, 47, 18, 0
6, 800, 3, 400, 0.15, 52, 13, 0
6, 800, 3, 400, 0.15, 51, 10, 0
6, 800, 3, 400, 0.15, 41, 7, 0
6, 800, 3, 400, 0.15, 53, 8, 0
6, 800, 3, 400, 0.15, 36, 7, 0
6, 800, 3, 400, 0.15, 59, 11, 0
6, 800, 3, 400, 0.15, 46, 9, 0
6, 800, 3, 400, 0.15, 52, 6, 0
6, 800, 3, 400, 0.15, 43, 13, 0
6, 800, 3, 400, 0.15, 40, 13, 2798998505793021322300984554572475418293895194628820015992392321634499103270036368954441517957607865306495863
6, 800, 3, 400, 0.15, 50, 16, 0
6, 800, 3, 400, 0.15, 51, 19, 0
6, 800, 3, 400, 0.15, 63, 21, 0
6, 800, 3, 400, 0.15, 46, 31, 0
6, 800, 3, 400, 0.15, 35, 18, 0
6, 800, 3, 400, 0.2, 47, 8, 0
6, 800, 3, 400, 0.2, 45, 16, 0
6, 800, 3, 400, 0.2, 32, 9, 0
6, 800, 3, 400, 0.2, 34, 11, 0
6, 800, 3, 400, 0.2, 57, 10, 0
6, 800, 3, 400, 0.2, 59, 17, 0
6, 800, 3, 400, 0.2, 54, 17, 0
6, 800, 3, 400, 0.2, 38, 7, 0
6, 800, 3, 400, 0.2, 50, 10, 0
6, 800, 3, 400, 0.2, 46, 20, 0
6, 800, 3, 400, 0.2, 48, 18, 0
6, 800, 3, 400, 0.2, 61, 17, 0
6, 800, 3, 400, 0.2, 49, 7, 0
6, 800, 3, 400, 0.2, 48, 18, 0
6, 800, 3, 400, 0.2, 45, 12, 0
6, 800, 3, 400, 0.2, 50, 8, 0
6, 800, 3, 400, 0.2, 44, 11, 0
6, 800, 3, 400, 0.2, 56, 9, 0
6, 800, 3, 400, 0.2, 36, 17, 0
6, 800, 3, 400, 0.2, 66, 8, 0
6, 800, 3, 400, 0.25, 50, 11, 0
6, 800, 3, 400, 0.25, 58, 11, 0
6, 800, 3, 400, 0.25, 43, 8, 0
6, 800, 3, 400, 0.25, 55, 8, 0
6, 800, 3, 400, 0.25, 44, 21, 0
6, 800, 3, 400, 0.25, 45, 22, 151431513840345711243721986539399447889979393949008585050082867630181952605470970763400087429667022826897634932775
6, 800, 3, 400, 0.25, 41, 11, 0
6, 800, 3, 400, 0.25, 50, 7, 0
6, 800, 3, 400, 0.25, 45, 15, 0
6, 800, 3, 400, 0.25, 67, 6, 0
6, 800, 3, 400, 0.25, 48, 10, 0
6, 800, 3, 400, 0.25, 70, 11, 0
6, 800, 3, 400, 0.25, 37, 13, 0
6, 800, 3, 400, 0.25, 43, 20, 0
6, 800, 3, 400, 0.25, 42, 26, 3764503378341029757700039276836580669536595558777234144941009099788751873024324360036400165813
6, 800, 3, 400, 0.25, 40, 13, 0
6, 800, 3, 400, 0.25, 42, 15, 0
6, 800, 3, 400, 0.25, 45, 11, 1070864136001484841744855777485304809429727986048879572155957973440583961332841381952371656742559581142116
6, 800, 3, 400, 0.25, 62, 10, 0
6, 800, 3, 400, 0.25, 50, 12, 0
6, 800, 3, 200, 0.05, 39, 18, 0
6, 800, 3, 200, 0.05, 52, 15, 0
6, 800, 3, 200, 0.05, 48, 22, 0
6, 800, 3, 200, 0.05, 37, 14, 0
6, 800, 3, 200, 0.05, 47, 9, 0
6, 800, 3, 200, 0.05, 50, 9, 0
6, 800, 3, 200, 0.05, 58, 9, 0
6, 800, 3, 200, 0.05, 57, 12, 0
6, 800, 3, 200, 0.05, 30, 13, 0
6, 800, 3, 200, 0.05, 43, 11, 0
6, 800, 3, 200, 0.05, 50, 9, 0
6, 800, 3, 200, 0.05, 43, 10, 0
6, 800, 3, 200, 0.05, 35, 14, 611161578321466048560038634746864603730729516767920
6, 800, 3, 200, 0.05, 52, 8, 0
6, 800, 3, 200, 0.05, 45, 7, 0
6, 800, 3, 200, 0.05, 40, 8, 0
6, 800, 3, 200, 0.05, 39, 18, 0
6, 800, 3, 200, 0.05, 54, 14, 0
6, 800, 3, 200, 0.05, 56, 7, 0
6, 800, 3, 200, 0.05, 53, 10, 0
6, 800, 3, 200, 0.1, 67, 7, 0
6, 800, 3, 200, 0.1, 49, 15, 0
6, 800, 3, 200, 0.1, 38, 18, 34241858963247898330897092465373328908860452
6, 800, 3, 200, 0.1, 39, 21, 0
6, 800, 3, 200, 0.1, 49, 9, 0
6, 800, 3, 200, 0.1, 64, 19, 0
6, 800, 3, 200, 0.1, 34, 18, 0
6, 800, 3, 200, 0.1, 46, 11, 0
6, 800, 3, 200, 0.1, 55, 25, 0
6, 800, 3, 200, 0.1, 55, 7, 0
6, 800, 3, 200, 0.1, 50, 9, 0
6, 800, 3, 200, 0.1, 46, 22, 0
6, 800, 3, 200, 0.1, 37, 13, 0
6, 800, 3, 200, 0.1, 54, 20, 131680200429907953388209345114096057703346166
6, 800, 3, 200, 0.1, 46, 8, 0
6, 800, 3, 200, 0.1, 49, 11, 0
6, 800, 3, 200, 0.1, 43, 13, 0
6, 800, 3, 200, 0.1, 44, 10, 0
6, 800, 3, 200, 0.1, 48, 9, 0
6, 800, 3, 200, 0.1, 33, 9, 0
6, 800, 3, 200, 0.15, 41, 6, 0
6, 800, 3, 200, 0.15, 32, 11, 0
6, 800, 3, 200, 0.15, 30, 14, 0
6, 800, 3, 200, 0.15, 35, 7, 0
6, 800, 3, 200, 0.15, 64, 7, 0
6, 800, 3, 200, 0.15, 65, 26, 0
6, 800, 3, 200, 0.15, 43, 24, 8411835860974985364768063272610665570826
6, 800, 3, 200, 0.15, 49, 20, 0
6, 800, 3, 200, 0.15, 42, 13, 0
6, 800, 3, 200, 0.15, 46, 11, 0
6, 800, 3, 200, 0.15, 57, 7, 0
6, 800, 3, 200, 0.15, 43, 24, 0
6, 800, 3, 200, 0.15, 59, 8, 0
6, 800, 3, 200, 0.15, 47, 22, 0
