dimension,vertices,ave_degree,epsilon,time_mosp,time_fptas,eval_mosp,eval_fptas
8, 1000, 4, 10, 541, 21, 2313328972107791359209500203503737496141276432163727831279939363248102718285579524736541248077851264039477181521936948111618145535602680714248316411094233803505068415787469982644110865364964407587127937412651699557195599048029377330962331618246417565086454366522099721659266848863, 2313328972107791359209500203503737496141276432163727831279939363248102718285579524736541248077851264039477181521936948111618145535602680714248316411094233803505068415787469982644110865364964407587127937412651699557195599048029377330962331618246417565086454366522099721659266848863
8, 1000, 4, 10, 574, 18, 1409903148535936124725501541651346229863952296561869945337145222589129524406806081666589941239116747817167960103022045158726608341528024213883923211254107489353280191307994655107831734790751768539020772200348184401832674988699871112076604894765720512997928855341594, 1409903148535936124725501541651346229863952296561869945337145222589129524406806081666589941239116747817167960103022045158726608341528024213883923211254107489353280191307994655107831734790751768539020772200348184401832674988699871112076604894765720512997928855341594
8, 1000, 4, 10, 743, 18, 251647772910615107211139520823141801316460715993948730828689200964292147168700835773293807056190497708804077295929384351137798931497558208489353203914379984780029914951647209133862968485673100196349328456918887808106054432481539190690085265110942565733291505566494290255941175165, 251647772910615107211139520823141801316460715993948730828689200964292147168700835773293807056190497708804077295929384351137798931497558208489353203914379984780029914951647209133862968485673100196349328456918887808106054432481539190690085265110942565733291505566494290255941175165
8, 1000, 4, 10, 441, 16, 916108308045568029599458828711660766292788922278296034100598259325208470974235500191387372199466941076062867245119577580907167492546376789345228205252482505759672284343361385621075795191688980741390362661593045969, 916108308045568029599458828711660766292788922278296034100598259325208470974235500191387372199466941076062867245119577580907167492546376789345228205252482505759672284343361385621075795191688980741390362661593045969
8, 1000, 4, 10, 819, 18, 15873930709100950653084364472191713720646979072696260022333581048096594272004068604247990719776977269660564946829262848166686259675680161599514015884443030844725448440826856928457321874303922467233433824547266335390765156448611563751784848779204141012447255428229904782671043167382, 15873930709100950653084364472191713720646979072696260022333581048096594272004068604247990719776977269660564946829262848166686259675680161599514015884443030844725448440826856928457321874303922467233433824547266335390765156448611563751784848779204141012447255428229904782671043167382
8, 1000, 4, 10, 406, 17, 161682705714250728931138712427514473673610986549860876787286158583478335290367685913637193027614095920875883896083860238735565343915665262261376202951463309545416795787938648172581611807352281091921737385395346096467108857685698738519022617507229479389363532039607957195160578830635, 161682705714250728931138712427514473673610986549860876787286158583478335290367685913637193027614095920875883896083860238735565343915665262261376202951463309545416795787938648172581611807352281091921737385395346096467108857685698738519022617507229479389363532039607957195160578830635
8, 1000, 4, 10, 509, 17, 13568501741383120082544674817868717524558671177319478094457376039002357075759575987067711475034829576711812209258156567761116038841560774666829668452225192390339666727660187924268476197483843350718951180090013782264405891689589883933028717547685404188156097484042312098461768, 13568501741383120082544674817868717524558671177319478094457376039002357075759575987067711475034829576711812209258156567761116038841560774666829668452225192390339666727660187924268476197483843350718951180090013782264405891689589883933028717547685404188156097484042312098461768
8, 1000, 4, 10, 655, 19, 1479406144068827950786876431284104687362756734071297281495221203978239999428628007565269519696301450883932438633266560626337798627649104422947691123464436543572999483398316091446904762118905025070348942588354389914200672078834017482955781421336564352351389559076173981909987001070963, 1479406144068827950786876431284104687362756734071297281495221203978239999428628007565269519696301450883932438633266560626337798627649104422947691123464436543572999483398316091446904762118905025070348942588354389914200672078834017482955781421336564352351389559076173981909987001070963
8, 1000, 4, 10, 694, 20, 4286777085182745823860472181030035731586719796217769981349081087255365195416873364578312701136883146708359198387543459567145173695104192967795925782421210934845623489117124228837022684105614044989663696471414267333352659551838004728916576413025656749191433544352344134364080425, 4286777085182745823860472181030035731586719796217769981349081087255365195416873364578312701136883146708359198387543459567145173695104192967795925782421210934845623489117124228837022684105614044989663696471414267333352659551838004728916576413025656749191433544352344134364080425
8, 1000, 4, 10, 552, 26, 723220623699550857132563924528673041740074093852584129235391803646747081028013922351252293211280865487044692202944973824849875312236950259469583437456780224697052520331267768174050725047820542094698111757133079685197551949888753901292646668865202565397180761524821681091490761172913765109607, 723220623699550857132563924528673041740074093852584131609227456365770574489045336741655903357716565273926786260848699473909046432859137255821121551122184636225345643351209053646090330808966262463513498719320420717814931340232279571025516608552150971874479219526870573771854028896514373257115
8, 1000, 4, 10, 848, 16, 829802117245648037317093601317834004661254279234500799001497116186335891279808647929317654379162806871587591394343285946057848052303570239447953994488310622022981511334638193187416040368302512084926338639308708578207804926235120900987646028351136261056360901033, 829802117245648037317093601317834004661254279234500799001497116186335891279808647929317654379162806871587591394343285946057848052303570239447953994488310622022981511334638193187416040368302512084926338639308708578207804926235120900987646028351136261056360901033
